DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
2019-05-02,18269,79,F,2,0,C,136,ALIMENTOS,RICOTA
2019-05-02,18272,338,M,2,0,B,66,BEBIDAS,REFRIGERANTE COLA
2019-05-02,18370,872,M,3,4,A,22,ALIMENTOS,CHA
2019-05-02,18424,863,F,1,4,B,214,ALIMENTOS,CEBOLA
2019-05-02,18498,844,F,5,1,A,223,ALIMENTOS,AZEITONA
2019-05-02,18541,755,M,3,4,B,161,ALIMENTOS,OVOS
2019-05-02,18552,964,M,2,0,B,106,LIMPEZA,ODORIZADOR
2019-05-02,18623,550,M,4,0,B,108,LIMPEZA,REMOVEDOR
2019-05-02,18645,753,F,1,3,C,55,ALIMENTOS,QUEIJO DE CABRA
2019-05-02,18687,825,M,1,2,C,192,HIGIENE,FIXADOR
2019-05-02,18720,658,F,1,1,B,206,ALIMENTOS,CORACAO DE FRANGO
2019-05-02,18800,655,M,2,0,B,107,#N/D,#N/D
2019-05-02,18878,981,F,4,1,C,210,ACESSORIOS,CHUPETA
2019-05-02,18914,573,F,1,0,C,167,ALIMENTOS,MANGA
2019-05-02,18954,469,M,4,2,C,13,ALIMENTOS,BANANA
2019-05-02,19035,559,F,3,1,A,117,PET,RACAO SECA PARA GATOS
2019-05-02,19078,598,F,4,0,B,210,ACESSORIOS,CHUPETA
2019-05-02,19084,922,M,1,0,B,30,ALIMENTOS,FILE DE PEIXE
2019-05-02,19100,218,M,4,0,B,214,ALIMENTOS,CEBOLA
2019-05-02,19197,15,M,2,1,C,184,ALIMENTOS,IOGURTE
2019-05-02,19274,937,M,3,4,C,223,ALIMENTOS,AZEITONA
2019-05-02,19365,145,M,3,0,B,86,HIGIENE,PRESERVATIVO
2019-05-02,19382,819,M,4,0,B,49,ALIMENTOS,PALMITO
2019-05-02,19422,548,F,4,0,C,68,BEBIDAS,REFRIGERANTE LARANJA
2019-05-02,19511,479,F,1,0,B,30,ALIMENTOS,FILE DE PEIXE
2019-05-02,19561,777,F,1,0,B,71,HIGIENE,ABSORVENTE
2019-05-02,19581,179,F,2,0,B,39,ALIMENTOS,LIMAO
2019-05-02,19677,737,F,2,1,C,211,ALIMENTOS,CHA
2019-05-02,19735,561,M,2,0,B,4,ALIMENTOS,ABACAXI
2019-05-02,19823,618,M,4,3,B,192,HIGIENE,FIXADOR
2019-05-02,19846,317,M,3,0,B,226,ALIMENTOS,ARROZ INTEGRAL
2019-05-02,19904,978,F,3,0,C,159,ALIMENTOS,PAO DE FORMA
2019-05-02,19935,563,M,3,0,B,213,ALIMENTOS,CENOURA
2019-05-02,19949,696,M,2,0,B,71,HIGIENE,ABSORVENTE
2019-05-02,19977,453,F,1,0,B,33,ALIMENTOS,IOGURTE
2019-05-02,20047,669,F,4,0,B,77,HIGIENE,FIXADOR
2019-05-02,20057,242,F,4,0,B,38,ALIMENTOS,LEITE CONDENSADO
2019-05-02,20139,814,M,4,0,B,183,ALIMENTOS,KETCHUP
2019-05-02,20173,306,F,3,0,B,220,ALIMENTOS,BATATA
2019-05-02,20255,625,F,4,0,C,66,BEBIDAS,REFRIGERANTE COLA
2019-05-02,20281,469,M,4,2,C,138,HIGIENE,REPELENTE
2019-05-02,20328,636,M,2,2,B,31,ALIMENTOS,GRANOLA
2019-05-02,20388,961,F,1,0,C,3,ALIMENTOS,ABACATE
2019-05-02,20479,43,M,2,0,B,196,HIGIENE,ESCOVA DE DENTE
2019-05-02,20550,319,M,1,4,B,197,HIGIENE,ENXAGUANTE BUCAL
2019-06-02,20646,74,M,3,0,C,137,ALIMENTOS,REQUEIJAO
2019-06-02,20709,207,F,3,0,B,183,ALIMENTOS,KETCHUP
2019-06-02,20774,3,F,4,0,B,71,HIGIENE,ABSORVENTE
2019-06-02,20809,614,F,4,1,B,67,BEBIDAS,REFRIGERANTE GUARANA
2019-06-02,20891,117,M,2,3,B,211,ALIMENTOS,CHA
2019-06-02,20938,498,M,3,2,B,74,HIGIENE,ENXAGUANTE BUCAL
2019-06-02,20997,588,F,1,4,C,139,LIMPEZA,REMOVEDOR
2019-06-02,21023,532,F,2,3,B,166,HIGIENE,MODELADOR
2019-06-02,21063,739,F,2,3,B,190,HIGIENE,GEL
2019-06-02,21095,326,F,1,0,B,1,ACESSORIOS,CHUPETA
2019-06-02,21160,791,F,1,0,B,164,ACESSORIOS,MORDEDOR
2019-06-02,21166,180,M,3,4,B,188,ALIMENTOS,HAMBUGUER
2019-06-02,21244,594,F,3,1,C,156,HIGIENE,PASTA DE DENTE
2019-06-02,21282,308,M,4,0,B,85,HIGIENE,PASTA DE DENTE
2019-06-02,21290,673,F,5,1,B,46,ALIMENTOS,MOLHO BARBECUE
2019-06-02,21292,390,F,2,0,B,222,LIMPEZA,BALDE
2019-06-02,21365,338,M,2,0,B,15,ALIMENTOS,BATATA DOCE
2019-06-02,21442,25,M,4,1,C,76,HIGIENE,FIO DENTAL
2019-06-02,21499,396,F,1,0,B,24,ALIMENTOS,COPA SUINA
2019-06-02,21565,540,F,2,0,C,159,ALIMENTOS,PAO DE FORMA
2019-06-02,21606,111,M,2,4,C,39,ALIMENTOS,LIMAO
2019-06-02,21619,117,M,2,3,B,15,ALIMENTOS,BATATA DOCE
2019-06-02,21682,641,F,4,0,C,130,ALIMENTOS,SALGADINHOS DE MILHO
2019-06-02,21757,389,F,3,0,C,45,ALIMENTOS,MANGA
2019-06-02,21845,985,M,1,0,B,7,ALIMENTOS,ALMONDEGA
2019-06-02,21904,176,F,2,0,B,160,ALIMENTOS,PALMITO
2019-06-02,21993,316,F,3,2,B,39,ALIMENTOS,LIMAO
2019-06-02,22022,208,M,3,0,B,211,ALIMENTOS,CHA
2019-06-02,22046,649,F,3,0,B,59,ALIMENTOS,SALGADINHO
2019-06-02,22119,349,M,3,0,B,78,HIGIENE,FRALDA
2019-06-02,22180,9,F,2,0,B,51,ALIMENTOS,PAPINHA INFANTIL
2019-06-02,22227,402,M,2,0,C,150,ALIMENTOS,QUEIJO DE CABRA
2019-06-02,22298,664,M,3,1,B,6,ALIMENTOS,ALHO
2019-06-02,22319,354,F,2,0,B,164,ACESSORIOS,MORDEDOR
2019-06-02,22353,834,M,3,3,B,28,ALIMENTOS,DOCE
2019-06-02,22402,76,M,3,0,A,47,ALIMENTOS,MORTADELA
2019-06-02,22441,819,M,4,0,B,86,HIGIENE,PRESERVATIVO
2019-06-02,22500,741,M,3,0,B,82,HIGIENE,LENCO UMEDECIDO
2019-06-02,22543,371,F,4,0,B,205,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2019-06-02,22553,18,M,4,0,C,106,LIMPEZA,ODORIZADOR
2019-06-02,22613,18,M,4,0,C,173,ALIMENTOS,LINGUICA
2019-06-02,22709,442,F,3,2,B,100,LIMPEZA,DETERGENTE
2019-06-02,22744,650,F,2,0,C,226,ALIMENTOS,ARROZ INTEGRAL
2019-06-02,22810,579,F,3,0,B,102,LIMPEZA,LIMPA VIDROS
2019-06-02,22895,238,M,2,1,B,76,HIGIENE,FIO DENTAL
2019-06-02,22933,683,F,3,0,B,22,ALIMENTOS,CHA
2019-06-02,22935,322,M,2,0,B,57,ALIMENTOS,REQUEIJAO
2019-06-02,23010,652,F,4,0,B,200,LIMPEZA,DETERGENTE
2019-06-02,23037,521,F,1,0,A,171,ALIMENTOS,MACARRAO
2019-06-02,23116,434,M,1,4,B,43,ALIMENTOS,MAMAO PAPAYA
2019-06-02,23145,695,M,2,0,A,225,ALIMENTOS,ATUM
2019-06-02,23190,95,M,1,0,B,12,ALIMENTOS,AZEITONA
2019-06-02,23194,416,M,3,2,C,31,ALIMENTOS,GRANOLA
2019-06-02,23230,108,M,1,0,B,157,ALIMENTOS,PAPINHA INFANTIL
2019-06-02,23309,248,M,3,0,C,169,ALIMENTOS,MAMAO
2019-06-02,23339,12,M,1,1,A,111,LIMPEZA,SABAO EM PO
2019-06-02,23359,476,M,3,0,C,95,LIMPEZA,AMACIANTE
2019-06-02,23449,599,F,1,4,C,186,HIGIENE,HIDRATANTE
2019-06-02,23475,464,M,2,2,B,24,ALIMENTOS,COPA SUINA
2019-06-02,23490,596,M,2,0,B,105,LIMPEZA,LUSTRA MOVEIS
2019-06-02,23555,828,F,2,4,B,92,HIGIENE,TINTURAS
2019-06-02,23633,625,F,4,0,C,108,LIMPEZA,REMOVEDOR
2019-06-02,23653,35,M,3,0,B,35,ALIMENTOS,LATA DE ERVILHA
2019-06-02,23683,270,F,3,1,B,78,HIGIENE,FRALDA
2019-06-02,23722,952,F,3,4,C,185,LIMPEZA,INSETICIDA
2019-06-02,23747,537,F,1,4,B,57,ALIMENTOS,REQUEIJAO
2019-06-02,23757,656,M,2,0,C,96,LIMPEZA,BALDE
2019-06-02,23798,841,M,1,0,B,76,HIGIENE,FIO DENTAL
2019-06-02,23812,488,M,3,2,B,91,HIGIENE,TALCO
2019-06-02,23876,654,M,1,1,B,77,HIGIENE,FIXADOR
2019-06-02,23907,609,F,4,0,C,192,HIGIENE,FIXADOR
2019-06-02,23981,552,M,4,0,B,17,ALIMENTOS,BISCOITO
2019-06-02,24076,620,M,2,0,B,54,ALIMENTOS,PRESUNTO COZIDO
2019-06-02,24173,605,M,4,2,B,112,LIMPEZA,TIRA LIMO
2019-06-02,24182,552,M,4,0,B,174,LIMPEZA,LIMPADOR PERFUMADO
2019-09-02,24193,42,M,2,2,B,174,LIMPEZA,LIMPADOR PERFUMADO
2019-09-02,24246,484,M,3,2,C,192,HIGIENE,FIXADOR
2019-09-02,24338,955,F,3,2,C,171,ALIMENTOS,MACARRAO
2019-09-02,24365,747,M,1,0,B,212,LIMPEZA,CERA
2019-09-02,24412,639,M,2,0,C,141,BEBIDAS,REFRIGERANTE LIMaO
2019-09-02,24469,310,M,4,3,C,110,LIMPEZA,SABAO
2019-09-02,24507,440,F,4,0,C,195,ALIMENTOS,FEIJAO
2019-09-02,24553,633,F,3,0,C,68,BEBIDAS,REFRIGERANTE LARANJA
2019-09-02,24586,4,M,4,0,B,219,ALIMENTOS,BATATA DOCE
2019-09-02,24681,315,F,3,0,B,94,LIMPEZA,ALCOOL
2019-09-02,24713,706,F,2,0,A,149,ALIMENTOS,QUEIJO MUSSARELA
2019-09-02,24749,822,M,2,3,B,64,ALIMENTOS,UVA
2019-09-02,24811,257,M,1,4,C,91,HIGIENE,TALCO
2019-09-02,24902,937,M,3,4,C,19,ALIMENTOS,CAFE
2019-09-02,24961,283,M,4,1,B,151,HIGIENE,PROTETOR SOLAR
2019-09-02,25024,402,M,2,0,C,153,ALIMENTOS,PRESUNTO COZIDO
2019-09-02,25101,943,F,1,0,C,3,ALIMENTOS,ABACATE
2019-09-02,25134,152,F,3,1,C,135,LIMPEZA,RODO
2019-09-02,25172,153,M,4,1,B,70,BEBIDAS,REFRIGERANTE OUTROS
2019-09-02,25177,7,M,1,3,B,165,ALIMENTOS,MOLHO BARBECUE
2019-09-02,25254,511,F,1,0,B,53,ALIMENTOS,PRESUNTO COZIDO
2019-09-02,25279,56,F,2,3,B,181,ALIMENTOS,LATA DE MILHO
2019-09-02,25292,484,M,3,2,C,222,LIMPEZA,BALDE
2019-09-02,25327,769,F,3,3,C,222,LIMPEZA,BALDE
2019-09-02,25359,189,F,3,4,C,87,HIGIENE,PROTETOR SOLAR
2019-09-02,25361,562,F,3,0,B,56,ALIMENTOS,QUEIJO MUSSARELA
2019-09-02,25388,631,M,1,4,C,4,ALIMENTOS,ABACAXI
2019-09-02,25464,102,F,1,2,C,15,ALIMENTOS,BATATA DOCE
2019-09-02,25495,581,F,4,2,C,179,ALIMENTOS,LEITE CONDENSADO
2019-09-02,25548,598,F,4,0,B,179,ALIMENTOS,LEITE CONDENSADO
2019-09-02,25567,532,F,2,3,B,140,BEBIDAS,REFRIGERANTE OUTROS
2019-09-02,25607,602,M,3,0,B,129,ALIMENTOS,SARDINHA
2019-02-14,25698,296,F,1,3,B,131,ALIMENTOS,SALGADINHO
2019-02-14,25735,49,M,2,0,C,16,ALIMENTOS,BIFE DE COXAO MOLE
2019-02-14,25804,606,M,1,0,B,215,ALIMENTOS,CAFE
2019-02-14,25871,295,F,1,3,B,33,ALIMENTOS,IOGURTE
2019-02-14,25886,434,M,1,4,B,125,HIGIENE,TINTURAS
2019-02-14,25887,729,M,3,0,B,61,ALIMENTOS,SARDINHA
2019-02-14,25919,518,F,1,0,B,158,HIGIENE,PAPEL HIGIENICO
2019-02-14,25935,976,M,4,2,B,188,ALIMENTOS,HAMBUGUER
2019-02-14,26026,255,M,4,0,B,20,ALIMENTOS,CEBOLA
2019-02-14,26028,441,M,4,2,B,108,LIMPEZA,REMOVEDOR
2019-02-14,26080,678,F,3,0,C,180,ALIMENTOS,LEITE
2019-02-14,26122,236,M,2,2,C,105,LIMPEZA,LUSTRA MOVEIS
2019-02-14,26150,643,F,4,0,C,1,ACESSORIOS,CHUPETA
2019-02-14,26184,586,F,4,2,B,17,ALIMENTOS,BISCOITO
2019-02-14,26258,975,F,3,0,B,188,ALIMENTOS,HAMBUGUER
2019-02-14,26318,768,F,4,0,B,90,HIGIENE,SHAMPOO
2019-02-14,26414,253,F,4,1,B,143,BEBIDAS,REFRIGERANTE GUARANA
2019-02-14,26484,500,M,3,2,C,110,LIMPEZA,SABAO
2019-02-14,26562,864,F,1,3,B,113,LIMPEZA,TIRA MANCHA
2019-02-14,26565,32,F,1,0,B,176,LIMPEZA,LIMPA VIDROS
2019-02-14,26594,747,M,1,0,B,96,LIMPEZA,BALDE
2019-02-14,26680,25,M,4,1,C,138,HIGIENE,REPELENTE
2019-02-14,26765,275,M,4,0,B,190,HIGIENE,GEL
2019-02-14,26840,239,M,4,2,C,221,ALIMENTOS,BANANA
2019-02-14,26918,412,M,2,0,B,131,ALIMENTOS,SALGADINHO
2019-02-14,26927,414,F,1,0,B,222,LIMPEZA,BALDE
2019-02-14,26931,739,F,2,3,B,85,HIGIENE,PASTA DE DENTE
2019-02-14,27006,463,M,3,3,B,78,HIGIENE,FRALDA
2019-02-14,27047,754,F,3,4,B,18,ALIMENTOS,BROCOLIS
2019-02-14,27064,697,M,3,0,C,191,HIGIENE,FRALDA
2019-02-14,27105,950,M,3,0,C,16,ALIMENTOS,BIFE DE COXAO MOLE
2019-02-14,27133,235,F,4,0,B,141,BEBIDAS,REFRIGERANTE LIMaO
2019-02-14,27160,801,M,1,4,B,187,HIGIENE,HASTES FLEXIVEIS
2019-02-14,27243,709,F,3,0,B,87,HIGIENE,PROTETOR SOLAR
2019-02-14,27257,935,F,2,0,B,55,ALIMENTOS,QUEIJO DE CABRA
2019-02-14,27297,302,F,4,3,C,177,ALIMENTOS,LIMAO
2019-02-14,27320,285,M,3,0,B,1,ACESSORIOS,CHUPETA
2019-02-14,27394,641,F,4,0,C,217,ALIMENTOS,BISCOITO
2019-02-14,27434,513,F,4,3,B,21,ALIMENTOS,CENOURA
2019-02-14,27462,220,M,1,0,B,33,ALIMENTOS,IOGURTE
2019-02-14,27519,669,F,4,0,B,138,HIGIENE,REPELENTE
2019-02-14,27570,902,F,2,1,B,180,ALIMENTOS,LEITE
2019-02-14,27666,338,M,2,0,B,175,LIMPEZA,LIMPADOR MULTIUSO
2019-02-14,27676,470,M,3,1,B,226,ALIMENTOS,ARROZ INTEGRAL
2019-02-14,27769,822,M,2,3,B,29,ALIMENTOS,FEIJAO
2019-02-14,27832,402,M,2,0,C,81,HIGIENE,HIDRATANTE
2019-02-14,27882,466,F,1,0,C,220,ALIMENTOS,BATATA
2019-02-14,27931,278,F,3,2,C,70,BEBIDAS,REFRIGERANTE OUTROS
2019-02-14,28006,114,F,3,3,B,140,BEBIDAS,REFRIGERANTE OUTROS
2019-02-14,28019,419,F,2,1,B,52,ALIMENTOS,PATE
2019-02-14,28096,714,M,1,0,B,40,ALIMENTOS,LINGUICA
2019-02-14,28179,742,M,1,1,C,103,LIMPEZA,LIMPADOR MULTIUSO
2019-02-14,28272,240,M,4,0,B,103,LIMPEZA,LIMPADOR MULTIUSO
2019-02-14,28297,961,F,1,0,C,209,ALIMENTOS,COGUMELOS
2019-02-14,28331,214,F,4,0,B,19,ALIMENTOS,CAFE
2019-02-20,28407,832,F,1,0,B,128,HIGIENE,SHAMPOO
2019-02-20,28418,193,F,4,0,B,103,LIMPEZA,LIMPADOR MULTIUSO
2019-02-20,28472,361,F,1,0,C,207,ALIMENTOS,COPA SUINA
2019-02-20,28484,160,F,3,4,B,122,ALIMENTOS,TOMATE
2019-02-20,28501,545,M,2,2,B,5,ALIMENTOS,ACHOCOLATADO
2019-02-20,28558,34,M,2,0,C,62,ALIMENTOS,SNACKS
2019-02-20,28585,214,F,4,0,B,189,ALIMENTOS,GRANOLA
2019-02-20,28679,229,M,2,2,C,7,ALIMENTOS,ALMONDEGA
2019-02-20,28683,374,F,3,0,B,206,ALIMENTOS,CORACAO DE FRANGO
2019-02-20,28741,857,F,2,2,B,82,HIGIENE,LENCO UMEDECIDO
2019-02-20,28831,97,F,4,1,B,184,ALIMENTOS,IOGURTE
2019-02-20,28886,385,F,2,0,B,213,ALIMENTOS,CENOURA
2019-02-20,28925,426,F,3,0,C,5,ALIMENTOS,ACHOCOLATADO
2019-02-20,29017,65,M,4,0,B,135,LIMPEZA,RODO
2019-02-20,29071,25,M,4,1,C,30,ALIMENTOS,FILE DE PEIXE
2019-02-20,29130,898,F,4,0,C,142,BEBIDAS,REFRIGERANTE LARANJA
2019-02-20,29141,970,M,2,4,B,160,ALIMENTOS,PALMITO
2019-02-20,29158,945,F,2,3,B,45,ALIMENTOS,MANGA
2019-02-20,29170,356,M,2,4,A,82,HIGIENE,LENCO UMEDECIDO
2019-02-20,29269,30,M,4,0,B,217,ALIMENTOS,BISCOITO
2019-02-20,29305,98,M,1,0,B,182,ALIMENTOS,LATA DE ERVILHA
2019-02-20,29315,561,M,2,0,B,177,ALIMENTOS,LIMAO
2019-02-20,29412,419,F,2,1,B,121,ALIMENTOS,UVA
2019-02-20,29454,38,M,3,0,B,75,HIGIENE,ESCOVA DE DENTE
2019-02-20,29482,178,M,3,0,A,155,ALIMENTOS,PATE
2019-02-20,29581,901,F,4,1,B,206,ALIMENTOS,CORACAO DE FRANGO
2019-02-20,29596,91,M,3,0,B,24,ALIMENTOS,COPA SUINA
2019-02-20,29599,453,F,1,0,B,212,LIMPEZA,CERA
2019-02-20,29607,945,F,2,3,B,47,ALIMENTOS,MORTADELA
2019-02-20,29693,736,M,1,0,C,31,ALIMENTOS,GRANOLA
2019-02-20,29791,393,F,4,0,B,34,ALIMENTOS,KETCHUP
2019-02-20,29823,563,M,3,0,B,37,ALIMENTOS,LEITE
2019-02-20,29827,577,M,4,0,C,156,HIGIENE,PASTA DE DENTE
2019-02-20,29906,497,M,3,0,B,121,ALIMENTOS,UVA
2019-02-20,29912,488,M,3,2,B,128,HIGIENE,SHAMPOO
2019-02-20,29981,341,M,2,0,C,53,ALIMENTOS,PRESUNTO COZIDO
2019-02-20,29995,383,M,1,3,C,227,ALIMENTOS,ARROZ
2019-02-20,30001,194,F,4,0,B,144,BEBIDAS,REFRIGERANTE COLA
2019-02-20,30029,318,M,1,2,B,23,ALIMENTOS,COGUMELOS
2019-02-20,30072,932,M,4,1,B,157,ALIMENTOS,PAPINHA INFANTIL
2019-02-20,30076,928,F,5,1,B,187,HIGIENE,HASTES FLEXIVEIS
2019-02-20,30115,258,F,1,0,B,148,PET,RACAO SECA PARA CAES
2019-02-20,30212,341,M,2,0,C,51,ALIMENTOS,PAPINHA INFANTIL
2019-02-20,30236,300,F,1,3,C,163,ALIMENTOS,MORTADELA
2019-02-20,30258,474,M,2,0,B,80,HIGIENE,HASTES FLEXIVEIS
2019-02-20,30299,342,M,3,0,B,7,ALIMENTOS,ALMONDEGA
2019-02-20,30363,901,F,4,1,B,150,ALIMENTOS,QUEIJO DE CABRA
2019-02-20,30396,19,F,2,2,C,113,LIMPEZA,TIRA MANCHA
2019-02-20,30397,426,F,3,0,C,24,ALIMENTOS,COPA SUINA
2019-02-20,30468,510,F,4,0,B,86,HIGIENE,PRESERVATIVO
2019-02-20,30484,803,F,2,0,A,188,ALIMENTOS,HAMBUGUER
2019-02-20,30582,796,M,2,3,B,5,ALIMENTOS,ACHOCOLATADO
2019-02-20,30641,428,F,2,0,A,62,ALIMENTOS,SNACKS
2019-02-20,30692,855,M,4,1,C,84,HIGIENE,PAPEL HIGIENICO
2019-02-20,30708,524,F,4,3,C,198,BEBIDAS,ENERGETICO
2019-02-20,30727,896,M,3,0,B,9,ALIMENTOS,ARROZ INTEGRAL
2019-02-20,30813,852,M,2,3,B,166,HIGIENE,MODELADOR
2019-02-20,30872,555,M,4,3,A,27,ALIMENTOS,DANETTE
2019-02-20,30947,714,M,1,0,B,79,HIGIENE,GEL
2019-02-20,30993,631,M,1,4,C,129,ALIMENTOS,SARDINHA
2019-02-20,31023,217,F,3,0,B,72,HIGIENE,CONDICIONADOR
2019-02-20,31113,269,F,3,3,B,54,ALIMENTOS,PRESUNTO COZIDO
2019-02-20,31136,347,F,4,0,B,179,ALIMENTOS,LEITE CONDENSADO
2019-02-20,31198,942,M,1,0,B,73,HIGIENE,CREME
2019-02-20,31229,421,M,3,3,C,70,BEBIDAS,REFRIGERANTE OUTROS
2019-02-20,31247,575,M,1,4,B,98,LIMPEZA,DESENGORDURANTE
2019-02-20,31317,578,M,4,0,B,102,LIMPEZA,LIMPA VIDROS
2019-02-20,31385,789,F,5,1,B,136,ALIMENTOS,RICOTA
2019-02-27,31450,656,M,2,0,C,28,ALIMENTOS,DOCE
2019-02-27,31462,451,M,3,0,C,54,ALIMENTOS,PRESUNTO COZIDO
2019-02-27,31512,714,M,1,0,B,218,ALIMENTOS,BIFE DE COXAO MOLE
2019-02-27,31530,667,F,4,0,C,141,BEBIDAS,REFRIGERANTE LIMaO
2019-02-27,31576,56,F,2,3,B,200,LIMPEZA,DETERGENTE
2019-02-27,31658,359,F,1,0,B,221,ALIMENTOS,BANANA
2019-02-27,31703,35,M,3,0,B,92,HIGIENE,TINTURAS
2019-02-27,31720,447,M,2,0,B,176,LIMPEZA,LIMPA VIDROS
2019-02-27,31801,834,M,3,3,B,104,LIMPEZA,LIMPADOR PERFUMADO
2019-02-27,31824,403,M,3,2,B,32,ALIMENTOS,HAMBUGUER
2019-02-27,31913,63,F,3,0,B,173,ALIMENTOS,LINGUICA
2019-02-27,31990,814,M,4,0,B,165,ALIMENTOS,MOLHO BARBECUE
2019-02-27,32069,905,M,1,0,B,199,ALIMENTOS,DOCE
2019-02-27,32136,758,F,3,0,B,15,ALIMENTOS,BATATA DOCE
2019-02-27,32195,525,M,1,4,B,169,ALIMENTOS,MAMAO
2019-02-27,32292,5,F,4,3,C,136,ALIMENTOS,RICOTA
2019-02-27,32359,846,F,4,3,C,172,LIMPEZA,LUSTRA MOVEIS
2019-02-27,32402,572,M,1,0,C,148,PET,RACAO SECA PARA CAES
2019-02-27,32484,548,F,4,0,C,26,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2019-02-27,32511,886,F,5,1,B,142,BEBIDAS,REFRIGERANTE LARANJA
2019-02-27,32522,233,M,3,0,B,32,ALIMENTOS,HAMBUGUER
2019-02-27,32533,902,F,2,1,B,216,ALIMENTOS,BROCOLIS
2019-02-27,32601,541,F,3,0,B,181,ALIMENTOS,LATA DE MILHO
2019-02-27,32683,294,F,4,0,C,215,ALIMENTOS,CAFE
2019-02-27,32720,575,M,1,4,B,160,ALIMENTOS,PALMITO
2019-02-27,32747,254,F,5,2,B,128,HIGIENE,SHAMPOO
2019-02-27,32759,305,F,4,0,B,114,LIMPEZA,VASSOURA
2019-02-27,32810,991,F,2,2,C,56,ALIMENTOS,QUEIJO MUSSARELA
2019-02-27,32846,382,F,3,0,C,41,ALIMENTOS,MACARRAO
2019-02-27,32868,879,M,2,2,C,43,ALIMENTOS,MAMAO PAPAYA
2019-02-27,32949,626,M,3,1,C,120,LIMPEZA,VASSOURA
2019-02-27,33010,745,F,1,2,B,119,PET,RACAO UMIDA PARA GATOS
2019-02-27,33059,750,M,2,2,C,59,ALIMENTOS,SALGADINHO
2019-02-27,33086,876,F,2,3,B,64,ALIMENTOS,UVA
2019-02-27,33130,678,F,3,0,C,179,ALIMENTOS,LEITE CONDENSADO
2019-02-27,33168,408,F,4,0,B,111,LIMPEZA,SABAO EM PO
2019-02-27,33250,305,F,4,0,B,139,LIMPEZA,REMOVEDOR
2019-02-27,33297,68,F,2,1,A,122,ALIMENTOS,TOMATE
2019-02-27,33360,177,F,3,2,C,34,ALIMENTOS,KETCHUP
2019-02-27,33423,621,F,4,0,B,180,ALIMENTOS,LEITE
2019-02-27,33518,68,F,2,1,A,57,ALIMENTOS,REQUEIJAO
2019-02-27,33602,351,F,2,2,B,118,PET,RACAO UMIDA PARA CAES
2019-02-27,33686,286,M,4,0,B,28,ALIMENTOS,DOCE
2019-02-27,33712,122,M,3,3,B,175,LIMPEZA,LIMPADOR MULTIUSO
2019-02-27,33772,604,M,4,0,B,137,ALIMENTOS,REQUEIJAO
2019-02-27,33778,53,M,1,1,B,53,ALIMENTOS,PRESUNTO COZIDO
2019-02-27,33843,922,M,1,0,B,154,HIGIENE,PRESERVATIVO
2019-02-27,33864,931,M,2,0,A,209,ALIMENTOS,COGUMELOS
2019-02-27,33895,613,F,3,0,B,64,ALIMENTOS,UVA
2019-02-27,33933,103,M,3,4,B,30,ALIMENTOS,FILE DE PEIXE
2019-02-27,33999,152,F,3,1,C,15,ALIMENTOS,BATATA DOCE
2019-02-27,34051,607,F,2,0,B,108,LIMPEZA,REMOVEDOR
2019-02-27,34075,14,M,1,3,B,76,HIGIENE,FIO DENTAL
2019-02-27,34118,476,M,3,0,C,181,ALIMENTOS,LATA DE MILHO
2019-02-27,34153,163,F,3,0,A,220,ALIMENTOS,BATATA
2019-02-27,34168,437,F,2,1,C,98,LIMPEZA,DESENGORDURANTE
2019-02-27,34244,574,F,2,2,B,146,PET,RACAO UMIDA PARA CAES
2019-02-27,34278,738,M,1,0,C,175,LIMPEZA,LIMPADOR MULTIUSO
2019-02-27,34295,464,M,2,2,B,43,ALIMENTOS,MAMAO PAPAYA
2019-02-27,34383,501,M,1,0,B,212,LIMPEZA,CERA
2019-02-27,34422,170,F,4,2,B,118,PET,RACAO UMIDA PARA CAES
2019-02-27,34429,576,M,3,0,B,146,PET,RACAO UMIDA PARA CAES
2019-02-27,34433,443,F,4,0,C,132,HIGIENE,SABONETE
2019-02-27,34480,856,F,5,1,B,226,ALIMENTOS,ARROZ INTEGRAL
2019-02-27,34576,114,F,3,3,B,83,HIGIENE,MODELADOR
2019-02-27,34593,165,F,4,0,C,210,ACESSORIOS,CHUPETA
2019-02-27,34613,936,F,3,2,B,136,ALIMENTOS,RICOTA
2019-02-27,34680,612,F,3,4,B,187,HIGIENE,HASTES FLEXIVEIS
2019-02-27,34683,855,M,4,1,C,44,ALIMENTOS,MAMAO
2019-02-27,34781,23,M,3,0,B,142,BEBIDAS,REFRIGERANTE LARANJA
2019-02-27,34835,807,M,1,3,B,62,ALIMENTOS,SNACKS
2019-02-27,34887,29,M,2,0,B,212,LIMPEZA,CERA
2019-02-27,34915,149,M,1,3,A,189,ALIMENTOS,GRANOLA
2019-02-27,34921,411,F,2,0,B,155,ALIMENTOS,PATE
2019-02-27,34986,81,F,2,0,B,218,ALIMENTOS,BIFE DE COXAO MOLE
2019-02-27,35000,305,F,4,0,B,115,PET,ALIMENTO PARA PASSARO
2019-02-27,35060,574,F,2,2,B,144,BEBIDAS,REFRIGERANTE COLA
2019-02-27,35121,170,F,4,2,B,215,ALIMENTOS,CAFE
